order_id,customer_id,order_date,total_amount,payment_method,order_status,shipping_address,shipping_city,shipping_state,shipping_zip
3227,2964,2023-09-04 21:49:00,21.27,Debit Card,Delivered,384 Le Knoll Apt. 186,Gomezfort,PW,57777
3228,2624,2024-11-05 16:38:00,1276.04,Debit Card,Delivered,1349 Denise Plaza Suite 521,Lake David,VA,48511
3229,10806,2023-03-27 08:40:00,4255.84,Credit Card,Delivered,545 Deanna Roads Suite 315,New Christopher,LA,53599
3230,5383,2024-07-22 15:20:00,3326.11,Apple Pay,Returned,786 Olivia Stream Apt. 584,West Matthewtown,GU,51848
3231,10550,2023-10-26 17:01:00,485.16,PayPal,Shipped,3199 Little Pine Apt. 081,Allenburgh,MT,96628
3232,2736,2024-07-18 19:53:00,164.72,Apple Pay,Delivered,13651 Marcus Mews Suite 867,Dunnfurt,MD,84332
3233,6735,2024-08-06 14:13:00,1642.28,Google Pay,Delivered,54425 Martinez Landing,Lake Bridgetville,AS,28189
3234,2326,2023-11-23 15:27:00,388.9,Bank Transfer,Processing,30105 Martin Plains,Janiceton,WV,95576
3235,7450,2024-03-06 11:16:00,3784.88,Debit Card,Delivered,5087 Cory Drive Apt. 236,East Carla,IN,08504
3236,6159,2024-11-21 16:10:00,1571.74,Credit Card,Delivered,3527 Bryan Extensions,Jordanshire,AK,42629
3237,1580,2023-07-11 14:13:00,159.76,Apple Pay,Delivered,895 Cochran Forge Apt. 102,West Steven,ID,45082
3238,1439,2023-08-25 12:16:00,337.92,Credit Card,Delivered,898 Amanda Camp Apt. 018,Port Joanneburgh,MA,15621
3239,6609,2023-10-26 20:25:00,67.67,Google Pay,Delivered,3422 Harrison Hills,New Derek,NV,20496
3240,10502,2024-04-16 13:07:00,1634.8,Debit Card,Shipped,4509 Jim Groves Apt. 534,Port Karen,IL,64758
3241,3604,2024-08-09 18:52:00,2134.95,Debit Card,Cancelled,832 Tony Villages Apt. 036,Port John,TX,67071
3242,1083,2023-09-17 17:47:00,10.93,Bank Transfer,Processing,09424 Yu Crescent,Lake Bridgetmouth,AZ,51086
3243,9745,2024-10-28 07:43:00,6058.47,Apple Pay,Cancelled,36381 Sullivan Canyon,Port Jenniferview,SC,41798
3244,5817,2023-08-11 10:55:00,5975.72,Credit Card,Delivered,89309 Lonnie Shoals Apt. 174,Gonzalesmouth,AZ,71638
3245,10857,2024-06-06 17:38:00,2903.85,Google Pay,Cancelled,6817 Martin Lights Suite 620,Hardyview,MH,99255
3246,6931,2023-11-16 11:09:00,1926.99,Credit Card,Processing,1426 Montoya Rue Suite 050,Ericaville,ND,72513
3247,10588,2024-06-24 20:55:00,1828.56,Credit Card,Shipped,28457 Emily Rue Suite 203,Ritahaven,VA,68241
3248,1830,2023-10-09 07:57:00,633.42,Debit Card,Processing,462 Conley Pines,Port Shaun,MS,98289
3249,8343,2023-11-06 22:59:00,8429.68,Debit Card,Returned,46652 Amber Vista,Josephshire,PA,66115
3250,2552,2023-05-18 20:37:00,236.91,Credit Card,Delivered,96986 Patrick Terrace Apt. 225,South Teresa,OH,71472
3251,3886,2023-07-16 16:09:00,9612.48,Credit Card,Returned,0852 Rose View Apt. 356,Jessefurt,MT,31888
3252,6331,2023-12-18 12:47:00,257.2,Debit Card,Processing,02290 Meagan Pass,Port Craig,VT,35218
3253,8612,2023-12-02 21:18:00,498.02,Debit Card,Delivered,66368 April Ridge,Port Mary,CO,89382
3254,9658,2023-04-09 07:49:00,2060.8,PayPal,Shipped,569 Victoria Mountain Suite 994,East Patriciafurt,NH,36741
3255,9777,2023-10-24 17:08:00,2251.22,Debit Card,Delivered,6262 Amy Squares,Hermanchester,OK,86499
3256,3819,2024-12-04 15:06:00,687.56,Bank Transfer,Delivered,6115 William Extension Suite 047,Sharonland,HI,37474
3257,8180,2024-07-22 08:57:00,933.35,Google Pay,Shipped,968 Elliott Turnpike Apt. 292,South Bethany,NH,89825
3258,2089,2024-08-27 20:07:00,3807.19,Debit Card,Cancelled,72942 Rogers Manors Apt. 560,Silvahaven,OR,50677
3259,7274,2024-08-06 07:05:00,6084.14,Debit Card,Cancelled,93699 Russo Crossing,South Katrinahaven,FL,72434
3260,2632,2024-12-10 17:07:00,249.02,Bank Transfer,Shipped,70334 Mcneil Divide Apt. 922,Robinsonside,AL,93203
3261,3114,2024-11-23 11:26:00,570.86,Google Pay,Shipped,403 Sanchez Forge,Andrewbury,MA,77593
3262,7147,2023-05-07 17:03:00,810.92,PayPal,Delivered,1194 Michael Inlet,Donaldchester,ID,06829
3263,3415,2023-08-09 12:09:00,2923.52,Debit Card,Delivered,133 Lara Glens,Mortonberg,OH,62806
3264,5876,2024-02-21 09:17:00,954.93,Debit Card,Returned,1180 Nicholas Walks,North Sharonside,LA,74595
3265,1621,2024-04-04 16:16:00,4421.84,Apple Pay,Processing,8211 Stephen Port,East Charlenefort,PA,61723
3266,6847,2023-08-01 17:42:00,1808.15,Google Pay,Processing,352 Ryan Drive Suite 047,Sarahborough,IA,38461
3267,5570,2023-03-03 14:14:00,6322.68,Apple Pay,Delivered,153 Walter Roads Apt. 806,Katherinetown,AK,29316
3268,4617,2023-09-10 10:00:00,3271.58,PayPal,Returned,6690 Perez Points,North Jennifertown,ID,45028
3269,7999,2024-09-18 16:33:00,4995.99,Credit Card,Delivered,51497 Horn Harbor Apt. 087,Jessicaland,HI,96678
3270,2993,2024-11-18 18:26:00,2435.05,PayPal,Shipped,4277 Robert Plain,South Kaylaside,NV,71156
3271,6853,2023-08-10 12:27:00,5331.96,Debit Card,Delivered,278 Smith Ridge Apt. 865,Lake Tylerberg,MD,82582
3272,9116,2024-09-01 13:47:00,364.29,Debit Card,Delivered,67782 Payne Flat,West Courtneyville,CA,99188
3273,3513,2024-11-18 11:57:00,272.67,PayPal,Delivered,032 Rosales Street Apt. 415,Justinland,MO,76179
3274,7183,2023-11-07 09:47:00,3737.65,Credit Card,Delivered,75137 Freeman Island,Smithmouth,MS,98721
3275,2497,2024-07-13 14:07:00,155.06,Credit Card,Delivered,8875 Welch Way Apt. 229,Steinstad,OR,03319
3276,9136,2023-12-07 16:37:00,998.21,Credit Card,Delivered,00074 Monica Turnpike Suite 515,West Tammy,CA,16258
3277,6575,2024-11-25 14:19:00,3879.84,Credit Card,Delivered,459 Christina Common,Mcguirefort,NE,96994
3278,4339,2023-07-19 21:50:00,4955.28,Debit Card,Delivered,1389 Moran Mount Suite 787,North Joseph,OR,50574
3279,8674,2024-04-10 20:35:00,6803.69,PayPal,Delivered,992 Singh Corners Apt. 179,Elizabethtown,NV,60473
3280,6582,2024-05-04 08:01:00,6960.16,Credit Card,Delivered,186 Walker Center,West Kylie,KS,18149
3281,9715,2023-08-22 19:01:00,531.15,Debit Card,Shipped,770 Stephanie Glens Suite 438,North Evanmouth,FL,07144
3282,2993,2024-03-08 14:33:00,1560.72,Credit Card,Delivered,941 Delgado Hollow Suite 748,Juarezmouth,MP,18304
3283,5480,2023-09-26 11:45:00,5344.64,PayPal,Delivered,676 Laurie Center Apt. 180,Jenniferchester,NV,53643
3284,3943,2023-10-19 09:36:00,3853.0,PayPal,Cancelled,0699 Brandon Burgs Apt. 928,South Ricky,MS,98247
3285,7257,2024-11-28 20:58:00,2768.32,Bank Transfer,Delivered,705 Daniel Route Suite 679,Paigeberg,IN,09891
3286,6293,2023-11-27 20:41:00,1001.48,Credit Card,Delivered,83073 Kara Views,Terryberg,ME,16189
3287,2809,2024-10-27 14:26:00,1434.96,Credit Card,Delivered,5185 Jones Loaf Apt. 121,South Patrick,KS,52277
3288,2377,2024-12-16 20:18:00,4275.77,PayPal,Delivered,254 Ellis Greens Apt. 153,Morganville,SC,57163
3289,5484,2023-12-15 11:35:00,254.92,Google Pay,Processing,94718 John Greens,Kellerland,NC,73322
3290,6375,2024-06-23 11:35:00,2746.08,PayPal,Processing,21726 Garrison Lodge,Goodmanhaven,PW,68746
3291,7267,2023-08-23 21:37:00,602.22,PayPal,Delivered,190 Guerrero Orchard Suite 281,South Jonathan,NH,74439
3292,1213,2024-09-07 21:27:00,1676.28,Apple Pay,Cancelled,59293 Johnson Mission,Jonathanport,FL,30794
3293,6980,2024-03-05 11:53:00,207.73,Debit Card,Delivered,093 David Shores,New Donna,WV,20360
3294,4761,2023-10-07 19:52:00,7944.24,PayPal,Delivered,15977 Heather Flats Suite 504,Nicolechester,VA,23143
3295,7854,2024-12-25 07:41:00,2746.04,Credit Card,Delivered,5346 Shepherd Avenue Suite 339,New Kelly,NJ,59219
3296,5095,2024-06-08 17:53:00,2686.09,Credit Card,Delivered,791 Christopher Courts,New Angiechester,AR,58132
3297,2487,2023-08-04 11:19:00,285.82,Debit Card,Cancelled,56767 Simon Plains,Hillberg,PR,30278
3298,10950,2024-08-06 21:51:00,10840.0,Debit Card,Delivered,029 Elizabeth Villages Suite 527,North Danielle,IA,50943
3299,8417,2023-11-16 07:56:00,2657.12,Debit Card,Cancelled,44192 Fisher Springs,West Ronald,MP,94081
3300,10335,2024-12-10 12:02:00,201.54,Apple Pay,Shipped,732 Johnson Oval Suite 146,West Angela,AR,42434
3301,1993,2023-06-17 11:33:00,9990.52,Credit Card,Processing,8379 Allen Crest Apt. 966,Nicoletown,KS,80535
3302,1313,2023-10-01 13:46:00,7310.86,Debit Card,Delivered,1093 Myers Burgs Suite 180,Port Kerryville,NH,49960
3303,6489,2024-11-20 13:42:00,11.43,Credit Card,Delivered,105 Elizabeth Ridges Apt. 843,New Tiffany,MA,39936
3304,3835,2023-04-22 09:13:00,423.63,Apple Pay,Cancelled,21574 Ashley Extensions,South Eric,ND,34390
3305,6861,2023-08-25 07:32:00,2208.44,Apple Pay,Cancelled,009 Gregory Inlet Apt. 952,North Seanside,HI,38029
3306,5353,2024-12-16 16:31:00,72.27,Debit Card,Delivered,43141 Mitchell Trail,New Carla,WA,05585
3307,8223,2023-01-12 07:00:00,4576.71,Apple Pay,Shipped,1431 David Flat,New Eileen,AL,33349
3308,7479,2024-08-06 21:14:00,341.76,Debit Card,Processing,347 Jennifer Underpass Apt. 929,Powellberg,DC,03194
3309,3220,2023-01-24 08:26:00,447.47,Credit Card,Delivered,3579 Joshua Fall Suite 553,North Cynthiastad,WY,28077
3310,4956,2024-06-13 22:41:00,55.48,Bank Transfer,Returned,28591 Steven Land Suite 789,Campbelltown,KS,95512
3311,6415,2024-10-10 08:55:00,2423.78,PayPal,Shipped,4704 Alison Common,Vanessabury,NV,01313
3312,2354,2024-05-02 19:29:00,71.65,PayPal,Returned,089 Brewer Meadow,North Erikborough,FL,16516
3313,10888,2024-10-12 14:25:00,10398.72,Credit Card,Cancelled,835 Cynthia Walk Apt. 609,South Scottstad,MT,24931
3314,5600,2024-12-08 16:54:00,107.22,Credit Card,Delivered,2073 Sheryl Dale,Mccoybury,GU,17179
3315,9700,2023-01-03 13:01:00,2700.95,Credit Card,Returned,5984 Rodriguez Throughway Apt. 479,Port Maryfurt,WY,58147
3316,6255,2023-11-28 19:45:00,908.96,Credit Card,Delivered,75181 Baker Port,Port Lisafurt,AK,96465
3317,9184,2024-07-26 15:16:00,5815.13,Apple Pay,Delivered,555 Miller Causeway,Millerport,MP,54486
3318,8010,2023-03-28 13:02:00,900.47,Credit Card,Delivered,89559 William Harbor Suite 376,New Anna,MH,07573
3319,8133,2023-08-19 18:37:00,1217.04,Credit Card,Delivered,2092 Wolfe Port Apt. 742,West Caroline,MN,12400
3320,9223,2024-06-13 09:33:00,3202.95,Apple Pay,Delivered,9084 King Ports Suite 185,East Lauren,HI,58436
3321,4186,2023-08-16 13:58:00,51.27,Bank Transfer,Delivered,561 James Lights,North Jeremy,FM,28533
3322,9880,2023-07-02 20:25:00,1125.02,PayPal,Shipped,762 Edward Avenue Apt. 763,Steeleport,KS,47253
3323,4603,2023-11-22 22:09:00,5846.9,PayPal,Delivered,41850 Burton Springs,New Megan,IA,70618
3324,4538,2024-12-28 13:39:00,84.03,Apple Pay,Cancelled,710 Emily Glens Apt. 260,Hallshire,OR,50859
3325,10477,2023-07-09 08:58:00,737.04,Credit Card,Returned,1179 Steven Throughway Suite 155,West Kenneth,NH,30098
3326,3012,2023-05-13 07:39:00,5752.13,PayPal,Delivered,0905 Robert Circle,East Sherifurt,WV,29759
3327,6678,2024-11-07 07:58:00,4553.84,Google Pay,Returned,77708 Gill Avenue,East Megan,FM,86103
3328,7577,2023-11-07 10:46:00,824.6,Debit Card,Processing,51768 Joseph Union Apt. 911,East Wayneshire,WA,43600
3329,4827,2024-08-02 17:40:00,1894.86,Bank Transfer,Processing,0974 Jefferson Islands,Richardshire,AZ,35253
3330,7272,2024-05-12 08:54:00,3879.03,Credit Card,Delivered,91262 Chavez Streets,New Sonia,GU,74474
3331,8548,2023-08-24 07:01:00,5383.55,PayPal,Processing,7473 Garner Parks Apt. 097,Kevinborough,OH,49773
3332,1867,2024-09-21 12:14:00,1795.29,Debit Card,Shipped,4336 Sanchez Mount,Gloriashire,NE,41235
3333,7233,2024-12-10 11:29:00,5240.97,Apple Pay,Shipped,57187 Natalie Viaduct,Lake Allenbury,PW,72119
3334,3827,2023-03-25 20:15:00,1609.74,Debit Card,Shipped,7659 Charles Summit,Maldonadomouth,GU,62286
3335,2300,2024-12-03 21:55:00,4123.95,Google Pay,Cancelled,68309 John Greens Apt. 650,Adamsville,NV,09969
3336,5301,2023-11-06 07:19:00,232.19,Debit Card,Delivered,67994 Charles Keys,East Gabriellahaven,OH,12815
3337,8263,2024-03-05 08:25:00,2927.53,Bank Transfer,Delivered,0289 Hanson Branch Suite 630,Hernandezmouth,DC,73614
3338,6292,2024-11-21 21:33:00,365.76,PayPal,Shipped,894 Owens Lakes,Jennifershire,KS,08908
3339,7574,2023-12-02 21:09:00,156.93,Credit Card,Delivered,10394 Jonathan Garden Suite 913,Margaretmouth,IN,92257
3340,4105,2024-06-07 16:42:00,183.42,Debit Card,Delivered,0741 Franco Hills Apt. 065,Williamsbury,NH,27705
3341,4292,2024-10-14 08:30:00,1202.17,Debit Card,Processing,358 Mcintyre Glens,New Emilyview,MP,70383
3342,6248,2024-10-05 12:55:00,891.05,Credit Card,Returned,967 Phillip Field,Port Latoya,DC,14581
3343,4424,2023-12-21 12:28:00,4581.7,Google Pay,Processing,1688 Anderson Courts Apt. 232,Blairtown,MP,91123
3344,8287,2024-09-26 17:33:00,446.5,Bank Transfer,Cancelled,1298 Margaret Ville Suite 622,New Richard,PR,25693
3345,1110,2023-12-25 16:38:00,3857.65,PayPal,Delivered,3683 Elizabeth Roads Apt. 478,Aliciamouth,NY,44143
3346,3700,2023-03-26 11:46:00,258.32,Bank Transfer,Delivered,1374 Rocha Lodge,Coxbury,ME,16479
3347,6262,2024-06-28 21:25:00,282.04,Debit Card,Processing,0769 Taylor Brook,Mcmahontown,AR,98193
3348,1220,2023-05-15 12:40:00,1580.91,Google Pay,Delivered,9868 Williamson Spurs Suite 526,Jessicaton,SC,66141
3349,9910,2023-06-19 13:39:00,407.98,Credit Card,Shipped,9527 Blanchard Points,Martinezville,TX,69715
3350,2413,2024-12-11 22:54:00,40.91,Apple Pay,Shipped,656 Christopher Bridge Suite 147,Port Chaseborough,MD,31278
3351,9456,2024-05-17 13:43:00,1277.71,Bank Transfer,Delivered,6560 Alexandria Ranch,Tiffanybury,MD,17939
3352,6878,2023-12-13 09:06:00,416.32,Credit Card,Cancelled,94986 James Crescent Apt. 518,South Davidfurt,MP,22292
3353,2318,2024-07-01 17:39:00,1064.03,Apple Pay,Processing,66721 Todd Corner,Andersenborough,WY,64105
3354,2124,2023-10-27 14:52:00,231.06,Credit Card,Cancelled,691 Johnson Avenue Apt. 237,Lake Hunter,CA,01988
3355,7088,2024-10-11 14:16:00,9473.92,Credit Card,Shipped,682 William Plains Apt. 652,North Stephanie,WV,29448
3356,8059,2024-04-02 08:21:00,146.38,Credit Card,Delivered,837 Donald Inlet,West Patriciamouth,LA,40285
3357,3871,2023-10-01 16:22:00,925.12,Google Pay,Processing,72726 Carolyn Haven Suite 598,Sabrinaville,CT,37257
3358,5556,2023-12-10 09:56:00,571.4,PayPal,Shipped,11427 Avila Crossroad Suite 742,Anthonymouth,GU,61123
3359,7489,2023-04-05 19:53:00,3464.98,Credit Card,Processing,3409 Brewer Views,South Ryanhaven,IA,19696
3360,8221,2024-10-09 18:58:00,244.04,Google Pay,Delivered,37256 Norman Manor Apt. 238,South Cindy,WI,91999
3361,4410,2024-05-23 16:18:00,596.56,Bank Transfer,Delivered,72368 Lindsey Island,Rodriguezton,AS,71884
3362,8821,2023-06-08 13:21:00,5934.4,PayPal,Delivered,93146 Robert Stravenue Suite 796,South Brandon,CA,56137
3363,9473,2024-11-09 11:14:00,1048.26,Credit Card,Returned,65425 Hernandez Key,Lake Johnshire,VT,74186
3364,3179,2024-10-16 18:09:00,1337.27,Bank Transfer,Shipped,789 Jessica Gardens,Brownbury,NM,78733
3365,5008,2023-12-19 11:39:00,107.46,Credit Card,Delivered,76305 Rhodes Way Apt. 182,Amychester,KY,45939
3366,10407,2024-01-26 22:04:00,459.97,PayPal,Delivered,914 Ray Loaf Apt. 280,Weberstad,AZ,41493
3367,1532,2023-08-26 13:22:00,1157.88,Bank Transfer,Returned,609 Blake Ferry,Pittsfort,AZ,12888
3368,9948,2023-06-20 15:11:00,1393.78,Debit Card,Processing,856 Lori Expressway Suite 967,Lake Jasontown,AR,35550
3369,7077,2023-12-17 15:52:00,338.28,Debit Card,Returned,01830 Ashley Lane,South Jefferytown,NC,79731
3370,3436,2023-02-06 11:21:00,7754.24,Apple Pay,Returned,274 Smith Mews Apt. 433,Toddside,WI,47709
3371,4961,2023-09-28 19:18:00,4781.62,Apple Pay,Cancelled,2563 Olson Pike Suite 147,New Ryan,NM,70074
3372,7106,2023-04-07 14:02:00,1859.82,Bank Transfer,Delivered,614 David Causeway Suite 755,South Mitchellburgh,MS,57981
3373,3837,2024-03-01 11:29:00,4097.65,PayPal,Processing,995 Corey Forest,New Tony,NY,35913
3374,1791,2023-10-14 13:38:00,507.17,Google Pay,Returned,87418 Alex Brooks,Velasqueztown,KY,41587
3375,9909,2024-05-04 20:05:00,5482.17,Credit Card,Returned,858 Dean Ridge Apt. 878,South Jamesside,FM,16164
3376,6837,2024-02-04 13:15:00,359.69,Google Pay,Processing,26374 Angela Mission Apt. 499,Woodberg,NV,85488
3377,8975,2023-09-01 09:02:00,1278.36,PayPal,Delivered,5085 Drake Divide Suite 138,Karenchester,KY,80888
3378,2694,2024-01-27 09:09:00,36.51,Credit Card,Delivered,148 Smith Drive Apt. 259,Andreatown,KS,51178
3379,10541,2023-01-18 14:30:00,4913.89,Google Pay,Shipped,820 Jerry Harbor Apt. 857,Jonesview,CT,89285
3380,8562,2023-02-24 19:12:00,5397.39,PayPal,Shipped,353 Carlos Path Suite 659,Ericaport,AR,39097
3381,8860,2024-09-15 21:20:00,24.23,Credit Card,Delivered,212 Peterson Mall,Lake Dianastad,MO,64915
3382,4383,2024-11-14 13:42:00,9872.01,Bank Transfer,Processing,5537 Stephanie Inlet,Carterfort,MI,62356
3383,3095,2024-10-09 20:20:00,23.89,Bank Transfer,Delivered,222 Larson Flats,Jodymouth,MT,23781
3384,4625,2023-11-14 10:40:00,1334.05,Credit Card,Delivered,518 Morton Flats Apt. 520,Port Patricia,TN,67992
3385,8523,2023-07-05 15:52:00,411.12,Apple Pay,Delivered,914 French Ports Apt. 561,Rachelborough,NE,15184
3386,3672,2024-11-03 20:36:00,234.04,Debit Card,Returned,8400 Jonathan Manors,East Zoemouth,ID,95313
3387,2585,2024-09-08 18:14:00,1217.7,Apple Pay,Delivered,8288 Holloway Fall Apt. 384,Michaelburgh,UT,61366
3388,6101,2024-12-10 22:19:00,72.15,PayPal,Delivered,405 Krueger Radial,Port Leonard,OR,53157
3389,10194,2024-06-09 09:30:00,691.18,PayPal,Processing,6371 Russell Lights,New Williamshire,ME,03295
3390,2604,2023-04-18 15:11:00,3023.04,Bank Transfer,Cancelled,275 Christy Forge,Watsonberg,OR,11237
3391,8718,2024-11-18 12:18:00,1215.78,Bank Transfer,Cancelled,1760 Martin Cliffs,Hansonberg,KY,29391
3392,8353,2024-11-07 12:01:00,823.02,Credit Card,Returned,7827 Tapia Lake,Howardfort,GA,21847
3393,1175,2023-12-20 21:34:00,4774.06,PayPal,Delivered,4877 Joseph Overpass,Lake Christina,KS,36487
3394,8867,2023-06-22 18:58:00,1539.44,Bank Transfer,Delivered,1401 Mcfarland Field Suite 745,Sellersview,MO,59242
3395,8256,2023-07-19 08:08:00,238.92,Credit Card,Shipped,80950 Clark Mission,New Deanna,KS,08524
3396,7901,2023-07-24 13:29:00,1216.5,Debit Card,Delivered,36112 Bridges Junctions Suite 767,Sweeneyview,NE,71020
3397,9597,2023-11-01 17:40:00,5020.83,PayPal,Delivered,24504 Derek Port Apt. 898,Robertshaven,MN,19838
3398,5229,2023-11-07 21:12:00,3825.18,PayPal,Delivered,10583 Mariah Fords,Jonesberg,NC,64763
3399,4250,2024-06-05 15:05:00,2977.42,Google Pay,Delivered,38089 Quinn Trail,Isaacton,VT,74175
3400,9814,2024-09-16 20:54:00,3254.24,PayPal,Shipped,10873 Hess Street Apt. 821,Darlenebury,MO,38678
3401,6415,2023-10-09 16:44:00,1234.12,Credit Card,Processing,07632 Christopher Brook,Herreratown,DE,21549
3402,10072,2023-06-22 22:30:00,73.74,Credit Card,Shipped,9528 Aaron Harbors,New Davidfort,IN,47619
3403,3929,2024-12-16 09:23:00,1675.99,Credit Card,Cancelled,768 Joel Ridges Suite 707,New Amanda,TN,13244
3404,2220,2024-06-25 12:51:00,10728.18,Bank Transfer,Processing,5633 Jones Hollow Suite 575,South Todd,ND,92827
3405,2050,2023-02-02 18:29:00,60.79,PayPal,Delivered,53305 Campbell Heights Suite 431,Port Vanessaton,KS,32131
3406,7236,2024-11-26 10:42:00,746.59,Credit Card,Delivered,55185 Payne Vista,West Reneeville,NM,12607
3407,10037,2023-12-22 19:55:00,110.22,Google Pay,Delivered,732 Ortiz Grove Apt. 075,West Zacharyview,AK,44136
3408,3132,2023-01-22 17:01:00,574.94,Credit Card,Delivered,699 Stephen Lakes Suite 257,Thompsonport,OR,33117
3409,3712,2024-06-14 16:48:00,9656.56,Google Pay,Delivered,293 Clayton Junctions Apt. 187,Lake Jamesborough,ID,50407
3410,2973,2023-10-23 18:49:00,192.82,Apple Pay,Delivered,50809 Norton Flats Suite 273,East David,MP,54524
3411,8897,2024-09-15 22:31:00,1552.91,Apple Pay,Delivered,6910 Ashley Plains Suite 741,Juliaview,ND,50528
3412,6236,2023-10-28 07:48:00,2090.93,Bank Transfer,Delivered,264 Valerie Viaduct,West Ashleyfurt,MN,73709
3413,1758,2024-09-15 17:57:00,10114.16,PayPal,Returned,25824 Jennifer Roads,Port Andrew,ME,42046
3414,5795,2024-07-10 19:47:00,4542.85,Credit Card,Cancelled,5750 Robert Pike,Port Ashleyville,MS,15480
3415,8312,2023-12-13 18:16:00,256.92,Credit Card,Shipped,884 Nelson Viaduct,South Robert,AR,25425
3416,9355,2023-08-15 14:24:00,65.44,Credit Card,Shipped,679 May Prairie,West Teresaborough,NH,60404
3417,4009,2024-07-22 15:33:00,5453.56,PayPal,Shipped,80312 Julian Expressway Suite 126,East Laurenhaven,MH,09395
3418,5772,2023-12-22 11:44:00,4542.44,Debit Card,Shipped,223 Velez Spur Apt. 964,Mcfarlandbury,NH,87756
3419,8051,2024-10-22 13:22:00,7.67,Debit Card,Shipped,2284 Brenda Flats,North Williamfort,CO,86422
3420,6838,2024-02-10 13:01:00,2713.61,Credit Card,Shipped,823 Bennett Causeway,Onealberg,VI,04286
3421,1251,2024-11-23 19:41:00,6021.21,PayPal,Processing,06821 Leslie Circle,South Jessica,MP,96739
3422,4908,2024-12-15 14:12:00,3999.84,Apple Pay,Cancelled,9676 Mcgee Park Apt. 383,New Christopher,NJ,40324
3423,7316,2024-10-03 10:04:00,3897.56,Debit Card,Shipped,4912 Rosales Fords Apt. 019,Charlesmouth,TN,59129
3424,7787,2024-12-03 17:13:00,530.8,PayPal,Delivered,0284 Black Ville Apt. 368,Muellerport,NM,55530
3425,5329,2024-09-09 21:01:00,637.05,PayPal,Delivered,658 Davis Cape,North Vanessafort,PA,80897
3426,9116,2024-12-01 17:09:00,680.29,Credit Card,Delivered,858 Mariah Ports,West Jesse,MA,17298
3427,6292,2023-06-10 09:15:00,439.95,Credit Card,Shipped,246 Hansen Mountain Apt. 196,Cynthiaport,MN,67669
3428,6183,2023-11-24 12:26:00,165.81,Credit Card,Delivered,3083 Sarah Pass Apt. 748,Lopezside,FM,04212
3429,10040,2023-06-02 21:00:00,560.36,Bank Transfer,Shipped,73655 Brown Streets,Lake Brittany,FM,16010
3430,4029,2023-03-02 07:29:00,617.34,Credit Card,Cancelled,1036 Alvarez Islands,Richardberg,GU,62072
3431,7288,2024-10-04 09:42:00,2334.58,Google Pay,Delivered,578 Watkins Groves Suite 414,Jeffersonfurt,MN,51734
3432,5990,2024-03-16 07:45:00,13.57,Google Pay,Delivered,17588 Hill Stravenue,Yolandafort,MH,87647
